layer,input_index,output_index,weight
fc2.weight,38,57,0
fc2.weight,39,57,44
fc2.weight,40,57,555
fc2.weight,41,57,-162
fc2.weight,42,57,-229
fc2.weight,43,57,-501
fc2.weight,44,57,699
fc2.weight,45,57,2045
fc2.weight,46,57,0
fc2.weight,47,57,679
fc2.weight,48,57,0
fc2.weight,49,57,-89
fc2.weight,50,57,-120
fc2.weight,51,57,253
fc2.weight,52,57,0
fc2.weight,53,57,0
fc2.weight,54,57,2
fc2.weight,55,57,0
fc2.weight,56,57,-702
fc2.weight,57,57,0
fc2.weight,58,57,-1152
fc2.weight,59,57,-566
fc2.weight,60,57,0
fc2.weight,61,57,-450
fc2.weight,62,57,-72
fc2.weight,63,57,650
fc2.weight,0,58,611
fc2.weight,1,58,-2773
fc2.weight,2,58,722
fc2.weight,3,58,-554
fc2.weight,4,58,0
fc2.weight,5,58,-346
fc2.weight,6,58,-2745
fc2.weight,7,58,426
fc2.weight,8,58,-624
fc2.weight,9,58,432
fc2.weight,10,58,-318
fc2.weight,11,58,-56
fc2.weight,12,58,-69
fc2.weight,13,58,-226
fc2.weight,14,58,-799
fc2.weight,15,58,-855
fc2.weight,16,58,-350
fc2.weight,17,58,0
fc2.weight,18,58,-279
fc2.weight,19,58,493
fc2.weight,20,58,-119
fc2.weight,21,58,1798
fc2.weight,22,58,207
fc2.weight,23,58,-1691
fc2.weight,24,58,-215
fc2.weight,25,58,-743
fc2.weight,26,58,-1126
fc2.weight,27,58,-177
fc2.weight,28,58,509
fc2.weight,29,58,766
fc2.weight,30,58,-5
fc2.weight,31,58,620
fc2.weight,32,58,0
fc2.weight,33,58,0
fc2.weight,34,58,542
fc2.weight,35,58,921
fc2.weight,36,58,242
fc2.weight,37,58,33
fc2.weight,38,58,0
fc2.weight,39,58,246
fc2.weight,40,58,-275
fc2.weight,41,58,-1927
fc2.weight,42,58,-2293
fc2.weight,43,58,355
fc2.weight,44,58,700
fc2.weight,45,58,386
fc2.weight,46,58,0
fc2.weight,47,58,146
fc2.weight,48,58,0
fc2.weight,49,58,-351
fc2.weight,50,58,-1796
fc2.weight,51,58,378
fc2.weight,52,58,0
fc2.weight,53,58,0
fc2.weight,54,58,241
fc2.weight,55,58,0
fc2.weight,56,58,-662
fc2.weight,57,58,0
fc2.weight,58,58,398
fc2.weight,59,58,334
fc2.weight,60,58,0
fc2.weight,61,58,-374
fc2.weight,62,58,-83
fc2.weight,63,58,-2903
fc2.weight,0,59,-2458
fc2.weight,1,59,1600
fc2.weight,2,59,1985
fc2.weight,3,59,584
fc2.weight,4,59,0
fc2.weight,5,59,855
fc2.weight,6,59,232
fc2.weight,7,59,1614
fc2.weight,8,59,8
fc2.weight,9,59,1305
fc2.weight,10,59,-1830
fc2.weight,11,59,198
fc2.weight,12,59,-1195
fc2.weight,13,59,-270
fc2.weight,14,59,403
fc2.weight,15,59,-285
fc2.weight,16,59,1196
fc2.weight,17,59,0
fc2.weight,18,59,-1270
fc2.weight,19,59,-348
fc2.weight,20,59,303
fc2.weight,21,59,-1152
fc2.weight,22,59,1857
fc2.weight,23,59,-105
fc2.weight,24,59,492
fc2.weight,25,59,-51
fc2.weight,26,59,-136
fc2.weight,27,59,306
fc2.weight,28,59,-452
fc2.weight,29,59,634
fc2.weight,30,59,-120
fc2.weight,31,59,165
fc2.weight,32,59,0
fc2.weight,33,59,0
fc2.weight,34,59,-42
fc2.weight,35,59,-2836
fc2.weight,36,59,355
fc2.weight,37,59,440
fc2.weight,38,59,0
fc2.weight,39,59,-309
fc2.weight,40,59,356
fc2.weight,41,59,882
fc2.weight,42,59,-311
fc2.weight,43,59,-1513
fc2.weight,44,59,651
fc2.weight,45,59,492
fc2.weight,46,59,0
fc2.weight,47,59,-123
fc2.weight,48,59,0
fc2.weight,49,59,-3453
fc2.weight,50,59,-539
fc2.weight,51,59,-353
fc2.weight,52,59,0
fc2.weight,53,59,0
fc2.weight,54,59,560
fc2.weight,55,59,0
fc2.weight,56,59,-1896
fc2.weight,57,59,0
fc2.weight,58,59,390
fc2.weight,59,59,916
fc2.weight,60,59,0
fc2.weight,61,59,503
fc2.weight,62,59,-26
fc2.weight,63,59,-784
fc2.weight,0,60,0
fc2.weight,1,60,0
fc2.weight,2,60,0
fc2.weight,3,60,0
fc2.weight,4,60,0
fc2.weight,5,60,0
fc2.weight,6,60,0
fc2.weight,7,60,0
fc2.weight,8,60,0
fc2.weight,9,60,0
fc2.weight,10,60,0
fc2.weight,11,60,0
fc2.weight,12,60,0
fc2.weight,13,60,0
fc2.weight,14,60,0
fc2.weight,15,60,0
fc2.weight,16,60,0
fc2.weight,17,60,0
fc2.weight,18,60,0
fc2.weight,19,60,0
fc2.weight,20,60,0
fc2.weight,21,60,0
fc2.weight,22,60,0
fc2.weight,23,60,0
fc2.weight,24,60,0
fc2.weight,25,60,0
fc2.weight,26,60,0
fc2.weight,27,60,0
fc2.weight,28,60,0
fc2.weight,29,60,0
fc2.weight,30,60,0
fc2.weight,31,60,0
fc2.weight,32,60,0
fc2.weight,33,60,0
fc2.weight,34,60,0
fc2.weight,35,60,0
fc2.weight,36,60,0
fc2.weight,37,60,0
fc2.weight,38,60,0
fc2.weight,39,60,0
fc2.weight,40,60,0
fc2.weight,41,60,0
fc2.weight,42,60,0
fc2.weight,43,60,0
fc2.weight,44,60,0
fc2.weight,45,60,0
fc2.weight,46,60,0
fc2.weight,47,60,0
fc2.weight,48,60,0
fc2.weight,49,60,0
fc2.weight,50,60,0
fc2.weight,51,60,0
fc2.weight,52,60,0
fc2.weight,53,60,0
fc2.weight,54,60,0
fc2.weight,55,60,0
fc2.weight,56,60,0
fc2.weight,57,60,0
fc2.weight,58,60,0
fc2.weight,59,60,0
fc2.weight,60,60,0
fc2.weight,61,60,0
fc2.weight,62,60,0
fc2.weight,63,60,0
fc2.weight,0,61,-666
fc2.weight,1,61,-573
fc2.weight,2,61,179
fc2.weight,3,61,-260
fc2.weight,4,61,0
fc2.weight,5,61,-758
fc2.weight,6,61,282
fc2.weight,7,61,712
fc2.weight,8,61,-1363
fc2.weight,9,61,350
fc2.weight,10,61,177
fc2.weight,11,61,-246
fc2.weight,12,61,-59
fc2.weight,13,61,135
fc2.weight,14,61,-339
fc2.weight,15,61,404
fc2.weight,16,61,-458
fc2.weight,17,61,0
fc2.weight,18,61,-209
fc2.weight,19,61,396
fc2.weight,20,61,-149
fc2.weight,21,61,551
fc2.weight,22,61,-114
fc2.weight,23,61,-522
fc2.weight,24,61,-26
fc2.weight,25,61,-249
fc2.weight,26,61,-181
fc2.weight,27,61,132
fc2.weight,28,61,276
fc2.weight,29,61,180
fc2.weight,30,61,68
fc2.weight,31,61,-801
fc2.weight,32,61,0
fc2.weight,33,61,0
fc2.weight,34,61,194
fc2.weight,35,61,2392
fc2.weight,36,61,-17
fc2.weight,37,61,-151
fc2.weight,38,61,0
fc2.weight,39,61,56
fc2.weight,40,61,-880
fc2.weight,41,61,531
fc2.weight,42,61,-378
fc2.weight,43,61,750
fc2.weight,44,61,-474
fc2.weight,45,61,1285
fc2.weight,46,61,0
fc2.weight,47,61,272
fc2.weight,48,61,0
fc2.weight,49,61,1261
fc2.weight,50,61,-457
fc2.weight,51,61,430
fc2.weight,52,61,0
fc2.weight,53,61,0
fc2.weight,54,61,-273
fc2.weight,55,61,0
fc2.weight,56,61,-908
fc2.weight,57,61,0
fc2.weight,58,61,-63
fc2.weight,59,61,1154
fc2.weight,60,61,0
fc2.weight,61,61,-1431
fc2.weight,62,61,-244
fc2.weight,63,61,-517
fc2.weight,0,62,0
fc2.weight,1,62,0
fc2.weight,2,62,0
fc2.weight,3,62,0
fc2.weight,4,62,0
fc2.weight,5,62,0
fc2.weight,6,62,0
fc2.weight,7,62,0
fc2.weight,8,62,0
fc2.weight,9,62,0
fc2.weight,10,62,0
fc2.weight,11,62,0
fc2.weight,12,62,0
fc2.weight,13,62,0
fc2.weight,14,62,0
fc2.weight,15,62,0
fc2.weight,16,62,0
fc2.weight,17,62,0
fc2.weight,18,62,0
fc2.weight,19,62,0
fc2.weight,20,62,0
fc2.weight,21,62,0
fc2.weight,22,62,0
fc2.weight,23,62,0
fc2.weight,24,62,0
fc2.weight,25,62,0
fc2.weight,26,62,0
fc2.weight,27,62,0
fc2.weight,28,62,0
fc2.weight,29,62,0
fc2.weight,30,62,0
fc2.weight,31,62,0
fc2.weight,32,62,0
fc2.weight,33,62,0
fc2.weight,34,62,0
fc2.weight,35,62,0
fc2.weight,36,62,0
fc2.weight,37,62,0
fc2.weight,38,62,0
fc2.weight,39,62,0
fc2.weight,40,62,0
fc2.weight,41,62,0
fc2.weight,42,62,0
fc2.weight,43,62,0
fc2.weight,44,62,0
fc2.weight,45,62,0
fc2.weight,46,62,0
fc2.weight,47,62,0
fc2.weight,48,62,0
fc2.weight,49,62,0
fc2.weight,50,62,0
fc2.weight,51,62,0
fc2.weight,52,62,0
fc2.weight,53,62,0
fc2.weight,54,62,0
fc2.weight,55,62,0
fc2.weight,56,62,0
fc2.weight,57,62,0
fc2.weight,58,62,0
fc2.weight,59,62,0
fc2.weight,60,62,0
fc2.weight,61,62,0
fc2.weight,62,62,0
fc2.weight,63,62,0
fc2.weight,0,63,0
fc2.weight,1,63,0
fc2.weight,2,63,0
fc2.weight,3,63,0
fc2.weight,4,63,0
fc2.weight,5,63,0
fc2.weight,6,63,0
fc2.weight,7,63,0
fc2.weight,8,63,0
fc2.weight,9,63,0
fc2.weight,10,63,0
fc2.weight,11,63,0
fc2.weight,12,63,0
fc2.weight,13,63,0
fc2.weight,14,63,0
fc2.weight,15,63,0
fc2.weight,16,63,0
fc2.weight,17,63,0
fc2.weight,18,63,0
fc2.weight,19,63,0
fc2.weight,20,63,0
fc2.weight,21,63,0
fc2.weight,22,63,0
fc2.weight,23,63,0
fc2.weight,24,63,0
fc2.weight,25,63,0
fc2.weight,26,63,0
fc2.weight,27,63,0
fc2.weight,28,63,0
fc2.weight,29,63,0
fc2.weight,30,63,0
fc2.weight,31,63,0
fc2.weight,32,63,0
fc2.weight,33,63,0
fc2.weight,34,63,0
fc2.weight,35,63,0
fc2.weight,36,63,0
fc2.weight,37,63,0
fc2.weight,38,63,0
fc2.weight,39,63,0
fc2.weight,40,63,0
fc2.weight,41,63,0
fc2.weight,42,63,0
fc2.weight,43,63,0
fc2.weight,44,63,0
fc2.weight,45,63,0
fc2.weight,46,63,0
fc2.weight,47,63,0
fc2.weight,48,63,0
fc2.weight,49,63,0
fc2.weight,50,63,0
fc2.weight,51,63,0
fc2.weight,52,63,0
fc2.weight,53,63,0
fc2.weight,54,63,0
fc2.weight,55,63,0
fc2.weight,56,63,0
fc2.weight,57,63,0
fc2.weight,58,63,0
fc2.weight,59,63,0
fc2.weight,60,63,0
fc2.weight,61,63,0
fc2.weight,62,63,0
fc2.weight,63,63,0
fc2.weight,0,64,0
fc2.weight,1,64,0
fc2.weight,2,64,0
fc2.weight,3,64,0
fc2.weight,4,64,0
fc2.weight,5,64,0
fc2.weight,6,64,0
fc2.weight,7,64,0
fc2.weight,8,64,0
fc2.weight,9,64,0
fc2.weight,10,64,0
fc2.weight,11,64,0
fc2.weight,12,64,0
fc2.weight,13,64,0
fc2.weight,14,64,0
fc2.weight,15,64,0
fc2.weight,16,64,0
fc2.weight,17,64,0
fc2.weight,18,64,0
fc2.weight,19,64,0
fc2.weight,20,64,0
fc2.weight,21,64,0
fc2.weight,22,64,0
fc2.weight,23,64,0
fc2.weight,24,64,0
fc2.weight,25,64,0
fc2.weight,26,64,0
fc2.weight,27,64,0
fc2.weight,28,64,0
fc2.weight,29,64,0
fc2.weight,30,64,0
fc2.weight,31,64,0
fc2.weight,32,64,0
fc2.weight,33,64,0
fc2.weight,34,64,0
fc2.weight,35,64,0
fc2.weight,36,64,0
fc2.weight,37,64,0
fc2.weight,38,64,0
fc2.weight,39,64,0
fc2.weight,40,64,0
fc2.weight,41,64,0
fc2.weight,42,64,0
fc2.weight,43,64,0
fc2.weight,44,64,0
fc2.weight,45,64,0
fc2.weight,46,64,0
fc2.weight,47,64,0
fc2.weight,48,64,0
fc2.weight,49,64,0
fc2.weight,50,64,0
fc2.weight,51,64,0
fc2.weight,52,64,0
fc2.weight,53,64,0
fc2.weight,54,64,0
fc2.weight,55,64,0
fc2.weight,56,64,0
fc2.weight,57,64,0
fc2.weight,58,64,0
fc2.weight,59,64,0
fc2.weight,60,64,0
fc2.weight,61,64,0
fc2.weight,62,64,0
fc2.weight,63,64,0
fc2.weight,0,65,18
fc2.weight,1,65,-279
fc2.weight,2,65,1587
fc2.weight,3,65,-676
fc2.weight,4,65,0
fc2.weight,5,65,195
fc2.weight,6,65,-84
fc2.weight,7,65,3590
fc2.weight,8,65,197
fc2.weight,9,65,-771
fc2.weight,10,65,-1583
fc2.weight,11,65,67
fc2.weight,12,65,-159
fc2.weight,13,65,-5932
fc2.weight,14,65,-2555
fc2.weight,15,65,-247
fc2.weight,16,65,91
fc2.weight,17,65,0
fc2.weight,18,65,420
fc2.weight,19,65,51
fc2.weight,20,65,-363
fc2.weight,21,65,-523
fc2.weight,22,65,-346
fc2.weight,23,65,213
fc2.weight,24,65,56
fc2.weight,25,65,-328
fc2.weight,26,65,191
fc2.weight,27,65,-223
fc2.weight,28,65,-53
fc2.weight,29,65,303
fc2.weight,30,65,-14
fc2.weight,31,65,687
fc2.weight,32,65,0
fc2.weight,33,65,0
fc2.weight,34,65,-334
fc2.weight,35,65,810
fc2.weight,36,65,-1114
fc2.weight,37,65,-85
fc2.weight,38,65,0
fc2.weight,39,65,-212
fc2.weight,40,65,-248
fc2.weight,41,65,-5255
fc2.weight,42,65,-143
fc2.weight,43,65,-874
fc2.weight,44,65,-4214
fc2.weight,45,65,770
fc2.weight,46,65,0
fc2.weight,47,65,-5358
fc2.weight,48,65,0
fc2.weight,49,65,424
fc2.weight,50,65,331
fc2.weight,51,65,-86
fc2.weight,52,65,0
fc2.weight,53,65,0
fc2.weight,54,65,-79
fc2.weight,55,65,0
fc2.weight,56,65,-433
fc2.weight,57,65,0
fc2.weight,58,65,-3754
fc2.weight,59,65,-5830
fc2.weight,60,65,0
fc2.weight,61,65,-83
fc2.weight,62,65,-112
fc2.weight,63,65,204
fc2.weight,0,66,-99
fc2.weight,1,66,346
fc2.weight,2,66,-687
fc2.weight,3,66,-597
fc2.weight,4,66,0
fc2.weight,5,66,-2358
fc2.weight,6,66,795
fc2.weight,7,66,-768
fc2.weight,8,66,12
fc2.weight,9,66,-1803
fc2.weight,10,66,313
fc2.weight,11,66,-89
fc2.weight,12,66,647
fc2.weight,13,66,2509
fc2.weight,14,66,2312
fc2.weight,15,66,-798
fc2.weight,16,66,2522
fc2.weight,17,66,0
fc2.weight,18,66,1368
fc2.weight,19,66,201
fc2.weight,20,66,-3964
fc2.weight,21,66,1389
fc2.weight,22,66,-899
fc2.weight,23,66,1434
fc2.weight,24,66,832
fc2.weight,25,66,1127
fc2.weight,26,66,232
fc2.weight,27,66,-575
fc2.weight,28,66,-531
fc2.weight,29,66,555
fc2.weight,30,66,495
fc2.weight,31,66,-2482
fc2.weight,32,66,0
fc2.weight,33,66,0
fc2.weight,34,66,-133
fc2.weight,35,66,2373
fc2.weight,36,66,953
fc2.weight,37,66,-4581
fc2.weight,38,66,0
fc2.weight,39,66,-2299
fc2.weight,40,66,-1172
fc2.weight,41,66,2233
fc2.weight,42,66,-1283
fc2.weight,43,66,-2631
fc2.weight,44,66,946
fc2.weight,45,66,-468
fc2.weight,46,66,0
fc2.weight,47,66,-207
fc2.weight,48,66,0
fc2.weight,49,66,246
fc2.weight,50,66,787
fc2.weight,51,66,-22
fc2.weight,52,66,0
fc2.weight,53,66,0
fc2.weight,54,66,-322
fc2.weight,55,66,0
fc2.weight,56,66,159
fc2.weight,57,66,0
fc2.weight,58,66,-1326
fc2.weight,59,66,1298
fc2.weight,60,66,0
fc2.weight,61,66,1023
fc2.weight,62,66,-4708
fc2.weight,63,66,2942
fc2.weight,0,67,-1489
fc2.weight,1,67,-931
fc2.weight,2,67,-469
fc2.weight,3,67,658
fc2.weight,4,67,0
fc2.weight,5,67,-1370
fc2.weight,6,67,-208
fc2.weight,7,67,144
fc2.weight,8,67,356
fc2.weight,9,67,1133
fc2.weight,10,67,553
fc2.weight,11,67,11
fc2.weight,12,67,-326
fc2.weight,13,67,2901
fc2.weight,14,67,469
fc2.weight,15,67,-231
fc2.weight,16,67,1494
fc2.weight,17,67,0
fc2.weight,18,67,453
fc2.weight,19,67,661
fc2.weight,20,67,506
fc2.weight,21,67,990
fc2.weight,22,67,1171
fc2.weight,23,67,610
fc2.weight,24,67,887
fc2.weight,25,67,1436
fc2.weight,26,67,569
fc2.weight,27,67,352
fc2.weight,28,67,-579
fc2.weight,29,67,1539
fc2.weight,30,67,608
fc2.weight,31,67,-317
fc2.weight,32,67,0
fc2.weight,33,67,0
fc2.weight,34,67,-834
fc2.weight,35,67,1439
fc2.weight,36,67,108
fc2.weight,37,67,234
fc2.weight,38,67,0
fc2.weight,39,67,-320
fc2.weight,40,67,-691
fc2.weight,41,67,2366
fc2.weight,42,67,1453
fc2.weight,43,67,-492
fc2.weight,44,67,-466
fc2.weight,45,67,-1949
fc2.weight,46,67,0
fc2.weight,47,67,1425
fc2.weight,48,67,0
fc2.weight,49,67,1598
fc2.weight,50,67,442
fc2.weight,51,67,-300
fc2.weight,52,67,0
fc2.weight,53,67,0
fc2.weight,54,67,56
fc2.weight,55,67,0
fc2.weight,56,67,430
fc2.weight,57,67,0
fc2.weight,58,67,1042
fc2.weight,59,67,-1905
fc2.weight,60,67,0
fc2.weight,61,67,84
fc2.weight,62,67,381
fc2.weight,63,67,2508
fc2.weight,0,68,65
fc2.weight,1,68,-374
fc2.weight,2,68,-363
fc2.weight,3,68,848
fc2.weight,4,68,0
fc2.weight,5,68,254
fc2.weight,6,68,-1452
fc2.weight,7,68,-500
fc2.weight,8,68,323
fc2.weight,9,68,-667
fc2.weight,10,68,-778
fc2.weight,11,68,597
fc2.weight,12,68,1
fc2.weight,13,68,418
fc2.weight,14,68,996
fc2.weight,15,68,-102
fc2.weight,16,68,-1194
fc2.weight,17,68,0
fc2.weight,18,68,-1064
fc2.weight,19,68,563
fc2.weight,20,68,-799
fc2.weight,21,68,-1686
fc2.weight,22,68,1197
fc2.weight,23,68,-269
fc2.weight,24,68,-228
fc2.weight,25,68,-1970
fc2.weight,26,68,-746
fc2.weight,27,68,-691
fc2.weight,28,68,582
fc2.weight,29,68,-821
fc2.weight,30,68,288
fc2.weight,31,68,-768
fc2.weight,32,68,0
fc2.weight,33,68,0
fc2.weight,34,68,-5
fc2.weight,35,68,-853
fc2.weight,36,68,771
fc2.weight,37,68,-725
fc2.weight,38,68,0
fc2.weight,39,68,546
fc2.weight,40,68,-515
fc2.weight,41,68,574
fc2.weight,42,68,-968
fc2.weight,43,68,452
fc2.weight,44,68,-106
fc2.weight,45,68,408
fc2.weight,46,68,0
fc2.weight,47,68,276
fc2.weight,48,68,0
fc2.weight,49,68,-86
fc2.weight,50,68,-559
fc2.weight,51,68,-6
fc2.weight,52,68,0
fc2.weight,53,68,0
fc2.weight,54,68,529
fc2.weight,55,68,0
fc2.weight,56,68,-388
fc2.weight,57,68,0
fc2.weight,58,68,451
fc2.weight,59,68,-158
fc2.weight,60,68,0
fc2.weight,61,68,-1
fc2.weight,62,68,-168
fc2.weight,63,68,-1483
fc2.weight,0,69,1023
fc2.weight,1,69,-908
fc2.weight,2,69,-777
fc2.weight,3,69,73
fc2.weight,4,69,0
fc2.weight,5,69,764
fc2.weight,6,69,-2818
fc2.weight,7,69,-464
fc2.weight,8,69,358
fc2.weight,9,69,-2354
fc2.weight,10,69,742
fc2.weight,11,69,1254
fc2.weight,12,69,-987
fc2.weight,13,69,-861
fc2.weight,14,69,85
fc2.weight,15,69,-546
fc2.weight,16,69,1349
fc2.weight,17,69,0
fc2.weight,18,69,1539
fc2.weight,19,69,-78
fc2.weight,20,69,533
fc2.weight,21,69,2488
fc2.weight,22,69,-1612
fc2.weight,23,69,-3405
fc2.weight,24,69,-306
fc2.weight,25,69,-1048
fc2.weight,26,69,-1680
fc2.weight,27,69,1801
fc2.weight,28,69,-1055
fc2.weight,29,69,-971
fc2.weight,30,69,-214
fc2.weight,31,69,425
fc2.weight,32,69,0
fc2.weight,33,69,0
fc2.weight,34,69,-510
fc2.weight,35,69,1139
fc2.weight,36,69,116
fc2.weight,37,69,453
fc2.weight,38,69,0
fc2.weight,39,69,462
fc2.weight,40,69,-972
fc2.weight,41,69,-304
fc2.weight,42,69,545
fc2.weight,43,69,481
fc2.weight,44,69,41
fc2.weight,45,69,-134
fc2.weight,46,69,0
fc2.weight,47,69,141
fc2.weight,48,69,0
fc2.weight,49,69,1819
fc2.weight,50,69,-2068
fc2.weight,51,69,172
fc2.weight,52,69,0
fc2.weight,53,69,0
fc2.weight,54,69,341
fc2.weight,55,69,0
fc2.weight,56,69,-202
fc2.weight,57,69,0
fc2.weight,58,69,904
fc2.weight,59,69,75
fc2.weight,60,69,0
fc2.weight,61,69,64
fc2.weight,62,69,464
fc2.weight,63,69,3754
fc2.weight,0,70,-788
fc2.weight,1,70,-960
fc2.weight,2,70,142
fc2.weight,3,70,895
fc2.weight,4,70,0
fc2.weight,5,70,-1808
fc2.weight,6,70,48
fc2.weight,7,70,1008
fc2.weight,8,70,423
fc2.weight,9,70,-1707
fc2.weight,10,70,-354
fc2.weight,11,70,-1077
fc2.weight,12,70,624
fc2.weight,13,70,766
fc2.weight,14,70,1684
fc2.weight,15,70,-475
fc2.weight,16,70,2128
fc2.weight,17,70,0
fc2.weight,18,70,1647
fc2.weight,19,70,-312
fc2.weight,20,70,-1198
fc2.weight,21,70,1492
fc2.weight,22,70,-2568
fc2.weight,23,70,1
fc2.weight,24,70,1647
fc2.weight,25,70,1025
fc2.weight,26,70,444
fc2.weight,27,70,-154
fc2.weight,28,70,-662
fc2.weight,29,70,1832
fc2.weight,30,70,731
fc2.weight,31,70,-172
fc2.weight,32,70,0
fc2.weight,33,70,0
fc2.weight,34,70,263
fc2.weight,35,70,3000
fc2.weight,36,70,2487
fc2.weight,37,70,-1169
fc2.weight,38,70,0
fc2.weight,39,70,166
fc2.weight,40,70,-1144
fc2.weight,41,70,2605
fc2.weight,42,70,377
fc2.weight,43,70,-192
fc2.weight,44,70,349
fc2.weight,45,70,-557
fc2.weight,46,70,0
fc2.weight,47,70,-683
fc2.weight,48,70,0
fc2.weight,49,70,1706
fc2.weight,50,70,465
fc2.weight,51,70,-306
fc2.weight,52,70,0
fc2.weight,53,70,0
fc2.weight,54,70,-1837
fc2.weight,55,70,0
fc2.weight,56,70,826
fc2.weight,57,70,0
fc2.weight,58,70,616
fc2.weight,59,70,973
fc2.weight,60,70,0
fc2.weight,61,70,255
fc2.weight,62,70,156
fc2.weight,63,70,2017
fc2.weight,0,71,0
fc2.weight,1,71,0
fc2.weight,2,71,0
fc2.weight,3,71,0
fc2.weight,4,71,0
fc2.weight,5,71,0
fc2.weight,6,71,0
fc2.weight,7,71,0
fc2.weight,8,71,0
fc2.weight,9,71,0
fc2.weight,10,71,0
fc2.weight,11,71,0
fc2.weight,12,71,0
fc2.weight,13,71,0
fc2.weight,14,71,0
fc2.weight,15,71,0
fc2.weight,16,71,0
fc2.weight,17,71,0
fc2.weight,18,71,0
fc2.weight,19,71,0
fc2.weight,20,71,0
fc2.weight,21,71,0
fc2.weight,22,71,0
fc2.weight,23,71,0
fc2.weight,24,71,0
fc2.weight,25,71,0
fc2.weight,26,71,0
fc2.weight,27,71,0
fc2.weight,28,71,0
fc2.weight,29,71,0
fc2.weight,30,71,0
fc2.weight,31,71,0
fc2.weight,32,71,0
fc2.weight,33,71,0
fc2.weight,34,71,0
fc2.weight,35,71,0
fc2.weight,36,71,0
fc2.weight,37,71,0
fc2.weight,38,71,0
fc2.weight,39,71,0
fc2.weight,40,71,0
fc2.weight,41,71,0
fc2.weight,42,71,0
fc2.weight,43,71,0
fc2.weight,44,71,0
fc2.weight,45,71,0
fc2.weight,46,71,0
fc2.weight,47,71,0
fc2.weight,48,71,0
fc2.weight,49,71,0
fc2.weight,50,71,0
fc2.weight,51,71,0
fc2.weight,52,71,0
fc2.weight,53,71,0
fc2.weight,54,71,0
fc2.weight,55,71,0
fc2.weight,56,71,0
fc2.weight,57,71,0
fc2.weight,58,71,0
fc2.weight,59,71,0
fc2.weight,60,71,0
fc2.weight,61,71,0
fc2.weight,62,71,0
fc2.weight,63,71,0
fc2.weight,0,72,1012
fc2.weight,1,72,-499
fc2.weight,2,72,-2984
fc2.weight,3,72,2435
fc2.weight,4,72,0
fc2.weight,5,72,-111
fc2.weight,6,72,-1503
fc2.weight,7,72,-419
fc2.weight,8,72,5
fc2.weight,9,72,-774
fc2.weight,10,72,-366
fc2.weight,11,72,-417
fc2.weight,12,72,403
fc2.weight,13,72,365
fc2.weight,14,72,-358
fc2.weight,15,72,-423
fc2.weight,16,72,-1823
fc2.weight,17,72,0
fc2.weight,18,72,1875
fc2.weight,19,72,-152
fc2.weight,20,72,-670
fc2.weight,21,72,423
fc2.weight,22,72,-705
fc2.weight,23,72,-1777
fc2.weight,24,72,122
fc2.weight,25,72,-794
fc2.weight,26,72,-268
fc2.weight,27,72,918
fc2.weight,28,72,55
fc2.weight,29,72,-1083
fc2.weight,30,72,36
fc2.weight,31,72,-4638
fc2.weight,32,72,0
fc2.weight,33,72,0
fc2.weight,34,72,434
fc2.weight,35,72,-1475
fc2.weight,36,72,-3517
fc2.weight,37,72,-643
fc2.weight,38,72,0
fc2.weight,39,72,-435
fc2.weight,40,72,389
fc2.weight,41,72,780
fc2.weight,42,72,584
fc2.weight,43,72,311
fc2.weight,44,72,526
fc2.weight,45,72,202
fc2.weight,46,72,0
fc2.weight,47,72,254
fc2.weight,48,72,0
fc2.weight,49,72,1197
fc2.weight,50,72,-1934
fc2.weight,51,72,-216
fc2.weight,52,72,0
fc2.weight,53,72,0
fc2.weight,54,72,-312
fc2.weight,55,72,0
fc2.weight,56,72,-562
fc2.weight,57,72,0
fc2.weight,58,72,-383
fc2.weight,59,72,389
fc2.weight,60,72,0
fc2.weight,61,72,447
fc2.weight,62,72,-644
fc2.weight,63,72,1878
fc2.weight,0,73,-1689
fc2.weight,1,73,-1191
fc2.weight,2,73,-127
fc2.weight,3,73,420
fc2.weight,4,73,0
fc2.weight,5,73,-377
fc2.weight,6,73,143
fc2.weight,7,73,153
fc2.weight,8,73,-83
fc2.weight,9,73,-633
fc2.weight,10,73,-1906
fc2.weight,11,73,-989
fc2.weight,12,73,113
fc2.weight,13,73,-761
fc2.weight,14,73,508
fc2.weight,15,73,-243
fc2.weight,16,73,-1056
fc2.weight,17,73,0
fc2.weight,18,73,-915
fc2.weight,19,73,483
fc2.weight,20,73,-811
fc2.weight,21,73,-1430
fc2.weight,22,73,106
fc2.weight,23,73,392
fc2.weight,24,73,-76
fc2.weight,25,73,131
fc2.weight,26,73,1010
fc2.weight,27,73,31
fc2.weight,28,73,1221
fc2.weight,29,73,761
fc2.weight,30,73,22
fc2.weight,31,73,-743
fc2.weight,32,73,0
fc2.weight,33,73,0
fc2.weight,34,73,377
fc2.weight,35,73,727
fc2.weight,36,73,-188
fc2.weight,37,73,-836
fc2.weight,38,73,0
fc2.weight,39,73,49
fc2.weight,40,73,-44
fc2.weight,41,73,-221
fc2.weight,42,73,653
fc2.weight,43,73,-385
fc2.weight,44,73,434
fc2.weight,45,73,1672
fc2.weight,46,73,0
fc2.weight,47,73,-633
fc2.weight,48,73,0
fc2.weight,49,73,-942
fc2.weight,50,73,21
fc2.weight,51,73,433
fc2.weight,52,73,0
fc2.weight,53,73,0
fc2.weight,54,73,-462
